Area_name,STCOU,EDU010187F,EDU010187D,EDU010187N1,EDU010187N2,EDU010188F,EDU010188D,EDU010188N1,EDU010188N2,EDU010189F,EDU010189D,EDU010189N1,EDU010189N2,EDU010190F,EDU010190D,EDU010190N1,EDU010190N2,EDU010191F,EDU010191D,EDU010191N1,EDU010191N2,EDU010192F,EDU010192D,EDU010192N1,EDU010192N2,EDU010193F,EDU010193D,EDU010193N1,EDU010193N2,EDU010194F,EDU010194D,EDU010194N1,EDU010194N2,EDU010195F,EDU010195D,EDU010195N1,EDU010195N2,EDU010196F,EDU010196D,EDU010196N1,EDU010196N2
"Crittenden, AR",5035,0,10831,0,0,0,10939,0,0,0,11177,0,0,0,10872,0,0,0,10614,0,0,0,10566,0,0,0,10713,0,0,0,10622,0,0,0,10701,0,0,0,10680,0,0
"Cross, AR",5037,0,4595,0,0,0,4559,0,0,0,4543,0,0,0,4457,0,0,0,4337,0,0,0,4313,0,0,0,4309,0,0,0,4212,0,0,0,4226,0,0,0,4137,0,0
"Dallas, AR",5039,0,2051,0,0,0,2000,0,0,0,1953,0,0,0,2010,0,0,0,1863,0,0,0,1891,0,0,0,1898,0,0,0,1970,0,0,0,1920,0,0,0,1862,0,0
"Desha, AR",5041,0,4518,0,0,0,4498,0,0,0,4522,0,0,0,4424,0,0,0,4369,0,0,0,4232,0,0,0,4244,0,0,0,4158,0,0,0,4087,0,0,0,4070,0,0
"Drew, AR",5043,0,3334,0,0,0,3307,0,0,0,3272,0,0,0,3260,0,0,0,3244,0,0,0,3235,0,0,0,3298,0,0,0,3271,0,0,0,3271,0,0,0,3315,0,0
"Faulkner, AR",5045,0,9061,0,0,0,9536,0,0,0,10069,0,0,0,10297,0,0,0,10551,0,0,0,10878,0,0,0,11483,0,0,0,11954,0,0,0,12652,0,0,0,13078,0,0
"Franklin, AR",5047,0,3296,0,0,0,3297,0,0,0,3344,0,0,0,3332,0,0,0,3262,0,0,0,3288,0,0,0,3280,0,0,0,3317,0,0,0,3470,0,0,0,3482,0,0
"Fulton, AR",5049,0,1662,0,0,0,1664,0,0,0,1625,0,0,0,1594,0,0,0,1561,0,0,0,1541,0,0,0,1645,0,0,0,1682,0,0,0,1740,0,0,0,1723,0,0
"Garland, AR",5051,0,11788,0,0,0,11675,0,0,0,11595,0,0,0,11380,0,0,0,11318,0,0,0,11445,0,0,0,11725,0,0,0,11931,0,0,0,12056,0,0,0,12601,0,0
"Grant, AR",5053,0,3776,0,0,0,3825,0,0,0,3961,0,0,0,3959,0,0,0,4022,0,0,0,4047,0,0,0,4113,0,0,0,4089,0,0,0,4154,0,0,0,4277,0,0
"Greene, AR",5055,0,5718,0,0,0,5649,0,0,0,5708,0,0,0,5693,0,0,0,5761,0,0,0,5834,0,0,0,5935,0,0,0,6140,0,0,0,6266,0,0,0,6220,0,0
"Hempstead, AR",5057,0,4264,0,0,0,4268,0,0,0,4230,0,0,0,4292,0,0,0,4264,0,0,0,4300,0,0,0,4343,0,0,0,4501,0,0,0,4458,0,0,0,4452,0,0
"Hot Spring, AR",5059,0,5478,0,0,0,5403,0,0,0,5444,0,0,0,5390,0,0,0,5352,0,0,0,5453,0,0,0,5558,0,0,0,5660,0,0,0,5672,0,0,0,5679,0,0
"Howard, AR",5061,0,2935,0,0,0,2943,0,0,0,2979,0,0,0,2988,0,0,0,3008,0,0,0,3007,0,0,0,3055,0,0,0,3099,0,0,0,3100,0,0,0,3125,0,0
"Independence, AR",5063,0,5709,0,0,0,5728,0,0,0,5743,0,0,0,5809,0,0,0,5764,0,0,0,5791,0,0,0,5830,0,0,0,5922,0,0,0,5962,0,0,0,6006,0,0
"Izard, AR",5065,0,1617,0,0,0,1680,0,0,0,1718,0,0,0,1755,0,0,0,1785,0,0,0,1788,0,0,0,1861,0,0,0,1920,0,0,0,1930,0,0,0,2029,0,0
"Jackson, AR",5067,0,3351,0,0,0,3347,0,0,0,3370,0,0,0,3322,0,0,0,3283,0,0,0,3233,0,0,0,3143,0,0,0,3049,0,0,0,3094,0,0,0,3013,0,0
"Jefferson, AR",5069,0,18487,0,0,0,17475,0,0,0,19420,0,0,0,18102,0,0,0,18292,0,0,0,17981,0,0,0,16842,0,0,0,19490,0,0,0,16716,0,0,0,18834,0,0
"Johnson, AR",5071,0,3312,0,0,0,3335,0,0,0,3337,0,0,0,3382,0,0,0,3398,0,0,0,3415,0,0,0,3486,0,0,0,3540,0,0,0,3679,0,0,0,3796,0,0
"Lafayette, AR",5073,0,1937,0,0,0,1951,0,0,0,1997,0,0,0,1967,0,0,0,2039,0,0,0,1932,0,0,0,1877,0,0,0,1841,0,0,0,1729,0,0,0,1782,0,0
"Lawrence, AR",5075,0,3369,0,0,0,3308,0,0,0,3293,0,0,0,3279,0,0,0,3211,0,0,0,3275,0,0,0,3361,0,0,0,3378,0,0,0,3416,0,0,0,3445,0,0
"Lee, AR",5077,0,3213,0,0,0,3065,0,0,0,3103,0,0,0,2910,0,0,0,2770,0,0,0,2695,0,0,0,2557,0,0,0,2366,0,0,0,2284,0,0,0,2166,0,0
"Lincoln, AR",5079,0,2174,0,0,0,2225,0,0,0,2224,0,0,0,2186,0,0,0,2185,0,0,0,2198,0,0,0,2232,0,0,0,2199,0,0,0,2188,0,0,0,2201,0,0
"Little River, AR",5081,0,3058,0,0,0,3058,0,0,0,3061,0,0,0,2999,0,0,0,2976,0,0,0,2816,0,0,0,2647,0,0,0,2491,0,0,0,2419,0,0,0,2382,0,0
"Logan, AR",5083,0,3415,0,0,0,3470,0,0,0,3509,0,0,0,3487,0,0,0,3493,0,0,0,3483,0,0,0,3534,0,0,0,3624,0,0,0,3720,0,0,0,3704,0,0
"Lonoke, AR",5085,0,8041,0,0,0,8208,0,0,0,8497,0,0,0,8518,0,0,0,8576,0,0,0,8675,0,0,0,9076,0,0,0,9350,0,0,0,9602,0,0,0,9889,0,0
"Madison, AR",5087,0,2297,0,0,0,2293,0,0,0,2311,0,0,0,2279,0,0,0,2335,0,0,0,2395,0,0,0,2382,0,0,0,2494,0,0,0,2580,0,0,0,2673,0,0
"Marion, AR",5089,0,2011,0,0,0,1952,0,0,0,1945,0,0,0,1914,0,0,0,1894,0,0,0,1933,0,0,0,1971,0,0,0,2076,0,0,0,2218,0,0,0,2306,0,0
"Miller, AR",5091,0,7983,0,0,0,7969,0,0,0,8011,0,0,0,7757,0,0,0,7618,0,0,0,7536,0,0,0,7462,0,0,0,7541,0,0,0,7569,0,0,0,7336,0,0
"Mississippi, AR",5093,0,12109,0,0,0,12125,0,0,0,12507,0,0,0,12138,0,0,0,11950,0,0,0,11946,0,0,0,11049,0,0,0,10778,0,0,0,10649,0,0,0,10522,0,0
"Monroe, AR",5095,0,2554,0,0,0,2519,0,0,0,2469,0,0,0,2381,0,0,0,2396,0,0,0,2343,0,0,0,2286,0,0,0,2246,0,0,0,2212,0,0,0,2179,0,0
"Montgomery, AR",5097,0,1339,0,0,0,1388,0,0,0,1362,0,0,0,1331,0,0,0,1331,0,0,0,1312,0,0,0,1341,0,0,0,1337,0,0,0,1450,0,0,0,1402,0,0
"Nevada, AR",5099,0,2364,0,0,0,2256,0,0,0,2201,0,0,0,2114,0,0,0,2106,0,0,0,2063,0,0,0,2026,0,0,0,1988,0,0,0,1992,0,0,0,2028,0,0
"Newton, AR",5101,0,1397,0,0,0,1397,0,0,0,1437,0,0,0,1451,0,0,0,1468,0,0,0,1469,0,0,0,1462,0,0,0,1484,0,0,0,1469,0,0,0,1443,0,0
"Ouachita, AR",5103,0,6376,0,0,0,6486,0,0,0,6532,0,0,0,6427,0,0,0,6335,0,0,0,6224,0,0,0,6174,0,0,0,6196,0,0,0,6168,0,0,0,6110,0,0
"Perry, AR",5105,0,1585,0,0,0,1623,0,0,0,1600,0,0,0,1540,0,0,0,1553,0,0,0,1574,0,0,0,1685,0,0,0,1654,0,0,0,1734,0,0,0,1819,0,0
"Phillips, AR",5107,0,7575,0,0,0,7468,0,0,0,7337,0,0,0,7168,0,0,0,6925,0,0,0,6858,0,0,0,6678,0,0,0,6603,0,0,0,6478,0,0,0,6402,0,0
"Pike, AR",5109,0,1906,0,0,0,1937,0,0,0,1917,0,0,0,1876,0,0,0,1856,0,0,0,1831,0,0,0,1850,0,0,0,1888,0,0,0,1947,0,0,0,2210,0,0
"Poinsett, AR",5111,0,5105,0,0,0,5043,0,0,0,4987,0,0,0,4881,0,0,0,4817,0,0,0,4780,0,0,0,4947,0,0,0,5012,0,0,0,5072,0,0,0,5073,0,0
"Polk, AR",5113,0,3168,0,0,0,3245,0,0,0,3328,0,0,0,3271,0,0,0,3325,0,0,0,3323,0,0,0,3430,0,0,0,3558,0,0,0,3635,0,0,0,3699,0,0
"Pope, AR",5115,0,8120,0,0,0,8188,0,0,0,8248,0,0,0,8380,0,0,0,8548,0,0,0,8805,0,0,0,8993,0,0,0,9234,0,0,0,9375,0,0,0,9636,0,0
"Prairie, AR",5117,0,1802,0,0,0,1806,0,0,0,1773,0,0,0,1736,0,0,0,1749,0,0,0,1713,0,0,0,1614,0,0,0,1651,0,0,0,1617,0,0,0,1604,0,0
"Pulaski, AR",5119,0,60022,0,0,0,58972,0,0,0,58515,0,0,0,57456,0,0,0,56972,0,0,0,56840,0,0,0,57400,0,0,0,55856,0,0,0,54397,0,0,0,54644,0,0
"Randolph, AR",5121,0,2740,0,0,0,2706,0,0,0,2746,0,0,0,2808,0,0,0,2862,0,0,0,2860,0,0,0,2934,0,0,0,2914,0,0,0,2947,0,0,0,2994,0,0
"St. Francis, AR",5123,0,7639,0,0,0,7562,0,0,0,7662,0,0,0,7247,0,0,0,6998,0,0,0,6971,0,0,0,6885,0,0,0,6618,0,0,0,6581,0,0,0,6477,0,0
"Saline, AR",5125,0,10168,0,0,0,10462,0,0,0,10595,0,0,0,10634,0,0,0,10890,0,0,0,11043,0,0,0,11146,0,0,0,11510,0,0,0,11706,0,0,0,11837,0,0
"Scott, AR",5127,0,1574,0,0,0,1626,0,0,0,1605,0,0,0,1561,0,0,0,1513,0,0,0,1610,0,0,0,1611,0,0,0,1647,0,0,0,1685,0,0,0,1711,0,0
"Searcy, AR",5129,0,1419,0,0,0,1427,0,0,0,1381,0,0,0,1400,0,0,0,1360,0,0,0,1348,0,0,0,1358,0,0,0,1408,0,0,0,1431,0,0,0,1463,0,0
"Sebastian, AR",5131,0,16490,0,0,0,17315,0,0,0,17724,0,0,0,17250,0,0,0,17315,0,0,0,17598,0,0,0,17871,0,0,0,17964,0,0,0,18061,0,0,0,18381,0,0
"Sevier, AR",5133,0,2444,0,0,0,2419,0,0,0,2465,0,0,0,2445,0,0,0,2546,0,0,0,2591,0,0,0,2743,0,0,0,2785,0,0,0,2837,0,0,0,2973,0,0
"Sharp, AR",5135,0,2902,0,0,0,2896,0,0,0,2973,0,0,0,2952,0,0,0,2987,0,0,0,2982,0,0,0,2958,0,0,0,3016,0,0,0,3066,0,0,0,3104,0,0
"Stone, AR",5137,0,1602,0,0,0,1568,0,0,0,1598,0,0,0,1525,0,0,0,1562,0,0,0,1573,0,0,0,1648,0,0,0,1811,0,0,0,1850,0,0,0,1886,0,0
"Union, AR",5139,0,9703,0,0,0,9714,0,0,0,9678,0,0,0,9630,0,0,0,9573,0,0,0,9545,0,0,0,9515,0,0,0,9504,0,0,0,9262,0,0,0,8992,0,0
"Van Buren, AR",5141,0,2230,0,0,0,2266,0,0,0,2279,0,0,0,2251,0,0,0,2297,0,0,0,2307,0,0,0,2337,0,0,0,2388,0,0,0,2385,0,0,0,2341,0,0
"Washington, AR",5143,0,18220,0,0,0,19377,0,0,0,19771,0,0,0,19732,0,0,0,20220,0,0,0,20827,0,0,0,21670,0,0,0,22066,0,0,0,22782,0,0,0,23821,0,0
"White, AR",5145,0,9804,0,0,0,10016,0,0,0,10091,0,0,0,9969,0,0,0,10102,0,0,0,10255,0,0,0,10414,0,0,0,10687,0,0,0,10924,0,0,0,11174,0,0
"Woodruff, AR",5147,0,2113,0,0,0,2078,0,0,0,2101,0,0,0,1997,0,0,0,1920,0,0,0,1894,0,0,0,1842,0,0,0,1837,0,0,0,1808,0,0,0,1764,0,0
"Yell, AR",5149,0,3426,0,0,0,3433,0,0,0,3438,0,0,0,3417,0,0,0,3410,0,0,0,3492,0,0,0,3590,0,0,0,3672,0,0,0,3708,0,0,0,3734,0,0
CALIFORNIA,6000,0,4621126,0,0,0,4488398,0,0,0,4833981,0,0,0,4771978,0,0,0,4949910,0,0,0,5108228,0,0,0,5195777,0,0,0,5268501,0,0,0,5342071,0,0,0,5468287,0,0
"Alameda, CA",6001,0,184707,0,0,0,177426,0,0,0,187057,0,0,0,180515,0,0,0,184241,0,0,0,188407,0,0,0,190362,0,0,0,193496,0,0,0,195716,0,0,0,199979,0,0
"Alpine, CA",6003,0,146,0,0,0,147,0,0,0,142,0,0,0,163,0,0,0,178,0,0,0,178,0,0,0,168,0,0,0,151,0,0,0,175,0,0,0,174,0,0
"Amador, CA",6005,0,3630,0,0,0,3832,0,0,0,3887,0,0,0,4034,0,0,0,4229,0,0,0,4471,0,0,0,4654,0,0,0,4711,0,0,0,4760,0,0,0,4834,0,0
"Butte, CA",6007,0,26097,0,0,0,27186,0,0,0,28911,0,0,0,28434,0,0,0,29816,0,0,0,31195,0,0,0,32271,0,0,0,33934,0,0,0,33955,0,0,0,34612,0,0
"Calaveras, CA",6009,0,5185,0,0,0,5487,0,0,0,5952,0,0,0,6201,0,0,0,6618,0,0,0,7037,0,0,0,6932,0,0,0,7201,0,0,0,7295,0,0,0,7396,0,0
"Colusa, CA",6011,0,3135,0,0,0,3308,0,0,0,3538,0,0,0,3597,0,0,0,3796,0,0,0,3825,0,0,0,3960,0,0,0,3985,0,0,0,4087,0,0,0,4160,0,0
"Contra Costa, CA",6013,0,124804,0,0,0,118311,0,0,0,128171,0,0,0,126392,0,0,0,128729,0,0,0,131525,0,0,0,134035,0,0,0,136936,0,0,0,139573,0,0,0,142904,0,0
"Del Norte, CA",6015,0,3773,0,0,0,3866,0,0,0,4269,0,0,0,4226,0,0,0,4770,0,0,0,4930,0,0,0,5098,0,0,0,5146,0,0,0,5281,0,0,0,5332,0,0
"El Dorado, CA",6017,0,20105,0,0,0,20460,0,0,0,22957,0,0,0,23577,0,0,0,25031,0,0,0,26277,0,0,0,27069,0,0,0,27683,0,0,0,28422,0,0,0,28632,0,0
"Fresno, CA",6019,0,126617,0,0,0,128058,0,0,0,136139,0,0,0,139680,0,0,0,153132,0,0,0,159275,0,0,0,161359,0,0,0,164198,0,0,0,167371,0,0,0,170190,0,0
"Glenn, CA",6021,0,5631,0,0,0,4947,0,0,0,6006,0,0,0,5448,0,0,0,5700,0,0,0,5921,0,0,0,6040,0,0,0,6074,0,0,0,6232,0,0,0,6188,0,0
"Humboldt, CA",6023,0,20427,0,0,0,19800,0,0,0,21199,0,0,0,20523,0,0,0,21136,0,0,0,21618,0,0,0,21836,0,0,0,21812,0,0,0,21796,0,0,0,22170,0,0
"Imperial, CA",6025,0,26114,0,0,0,26287,0,0,0,28030,0,0,0,28206,0,0,0,29019,0,0,0,29695,0,0,0,31183,0,0,0,31596,0,0,0,32025,0,0,0,32285,0,0
"Inyo, CA",6027,0,3993,0,0,0,3250,0,0,0,4023,0,0,0,3342,0,0,0,3346,0,0,0,3312,0,0,0,3387,0,0,0,3452,0,0,0,3481,0,0,0,3481,0,0
"Kern, CA",6029,0,100462,0,0,0,103565,0,0,0,113592,0,0,0,113538,0,0,0,120044,0,0,0,125403,0,0,0,128596,0,0,0,131578,0,0,0,133702,0,0,0,136677,0,0
"Kings, CA",6031,0,18503,0,0,0,18650,0,0,0,19335,0,0,0,20224,0,0,0,21049,0,0,0,21880,0,0,0,22656,0,0,0,23031,0,0,0,23491,0,0,0,23816,0,0
"Lake, CA",6033,0,8152,0,0,0,8134,0,0,0,8807,0,0,0,8697,0,0,0,9211,0,0,0,9580,0,0,0,9922,0,0,0,10188,0,0,0,10272,0,0,0,10214,0,0
"Lassen, CA",6035,0,5065,0,0,0,4784,0,0,0,5786,0,0,0,5076,0,0,0,5252,0,0,0,5402,0,0,0,5354,0,0,0,5382,0,0,0,5470,0,0,0,5511,0,0
"Los Angeles, CA",6037,0,1368386,0,0,0,1316054,0,0,0,1404930,0,0,0,1366568,0,0,0,1406705,0,0,0,1441228,0,0,0,1455867,0,0,0,1465597,0,0,0,1473717,0,0,0,1508589,0,0
"Madera, CA",6039,0,16697,0,0,0,17853,0,0,0,18823,0,0,0,20243,0,0,0,19436,0,0,0,20092,0,0,0,20991,0,0,0,21530,0,0,0,22011,0,0,0,23360,0,0
"Marin, CA",6041,0,29197,0,0,0,24477,0,0,0,26761,0,0,0,24584,0,0,0,25213,0,0,0,25831,0,0,0,26214,0,0,0,26534,0,0,0,26925,0,0,0,27350,0,0
"Mariposa, CA",6043,0,2062,0,0,0,2175,0,0,0,2269,0,0,0,2399,0,0,0,2505,0,0,0,2688,0,0,0,2628,0,0,0,2670,0,0,0,2745,0,0,0,2741,0,0
"Mendocino, CA",6045,0,18857,0,0,0,14716,0,0,0,18335,0,0,0,15335,0,0,0,15659,0,0,0,15936,0,0,0,16026,0,0,0,16007,0,0,0,15877,0,0,0,15878,0,0
"Merced, CA",6047,0,36955,0,0,0,37189,0,0,0,40534,0,0,0,40705,0,0,0,42359,0,0,0,43847,0,0,0,44652,0,0,0,46344,0,0,0,46957,0,0,0,47462,0,0
"Modoc, CA",6049,0,2074,0,0,0,1942,0,0,0,2308,0,0,0,2140,0,0,0,2235,0,0,0,2247,0,0,0,2307,0,0,0,2329,0,0,0,2404,0,0,0,2363,0,0
"Mono, CA",6051,0,1292,0,0,0,1296,0,0,0,1375,0,0,0,1588,0,0,0,1592,0,0,0,1628,0,0,0,1740,0,0,0,1809,0,0,0,1799,0,0,0,1882,0,0
"Monterey, CA",6053,0,60358,0,0,0,55595,0,0,0,61076,0,0,0,59125,0,0,0,60635,0,0,0,62468,0,0,0,63670,0,0,0,61543,0,0,0,61844,0,0,0,63752,0,0
"Napa, CA",6055,0,16257,0,0,0,14530,0,0,0,16298,0,0,0,15658,0,0,0,16271,0,0,0,16949,0,0,0,17436,0,0,0,17720,0,0,0,18067,0,0,0,18340,0,0
"Nevada, CA",6057,0,10420,0,0,0,10739,0,0,0,11074,0,0,0,11778,0,0,0,12397,0,0,0,12726,0,0,0,12732,0,0,0,13079,0,0,0,13377,0,0,0,13457,0,0
"Orange, CA",6059,0,378000,0,0,0,344968,0,0,0,372724,0,0,0,360165,0,0,0,375537,0,0,0,390908,0,0,0,396893,0,0,0,402314,0,0,0,412266,0,0,0,424862,0,0
"Placer, CA",6061,0,27581,0,0,0,27943,0,0,0,31241,0,0,0,31335,0,0,0,33794,0,0,0,35907,0,0,0,37556,0,0,0,39298,0,0,0,42527,0,0,0,44246,0,0
"Plumas, CA",6063,0,4159,0,0,0,3595,0,0,0,4095,0,0,0,3622,0,0,0,3699,0,0,0,3871,0,0,0,3875,0,0,0,3869,0,0,0,3851,0,0,0,3655,0,0
"Riverside, CA",6065,0,169481,0,0,0,171556,0,0,0,192760,0,0,0,206209,0,0,0,222163,0,0,0,236264,0,0,0,245654,0,0,0,252700,0,0,0,260571,0,0,0,269265,0,0
"Sacramento, CA",6067,0,163042,0,0,0,161809,0,0,0,166582,0,0,0,172433,0,0,0,180081,0,0,0,184481,0,0,0,186905,0,0,0,188098,0,0,0,190085,0,0,0,195258,0,0
"San Benito, CA",6069,0,6572,0,0,0,6965,0,0,0,7218,0,0,0,7453,0,0,0,7505,0,0,0,8299,0,0,0,8509,0,0,0,8719,0,0,0,9204,0,0,0,9624,0,0
"San Bernardino, CA",6071,0,235579,0,0,0,237318,0,0,0,275984,0,0,0,274023,0,0,0,291963,0,0,0,307146,0,0,0,314754,0,0,0,321316,0,0,0,327528,0,0,0,335978,0,0
"San Diego, CA",6073,0,353115,0,0,0,354433,0,0,0,367722,0,0,0,380604,0,0,0,392978,0,0,0,405894,0,0,0,413387,0,0,0,421790,0,0,0,428360,0,0,0,438201,0,0
"San Francisco, CA",6075,0,67439,0,0,0,64287,0,0,0,66520,0,0,0,62546,0,0,0,62236,0,0,0,62516,0,0,0,62515,0,0,0,62579,0,0,0,62293,0,0,0,62830,0,0
"San Joaquin, CA",6077,0,88704,0,0,0,86541,0,0,0,92998,0,0,0,92069,0,0,0,94795,0,0,0,97990,0,0,0,100083,0,0,0,102175,0,0,0,103635,0,0,0,106277,0,0
"San Luis Obispo, CA",6079,0,27727,0,0,0,27235,0,0,0,32230,0,0,0,30295,0,0,0,31037,0,0,0,31947,0,0,0,32717,0,0,0,33188,0,0,0,34013,0,0,0,35171,0,0
"San Mateo, CA",6081,0,80555,0,0,0,76668,0,0,0,79326,0,0,0,78593,0,0,0,80496,0,0,0,82943,0,0,0,85206,0,0,0,86583,0,0,0,88064,0,0,0,89850,0,0
"Santa Barbara, CA",6083,0,50904,0,0,0,48163,0,0,0,56147,0,0,0,51661,0,0,0,53470,0,0,0,54908,0,0,0,55980,0,0,0,56977,0,0,0,58533,0,0,0,60027,0,0
"Santa Clara, CA",6085,0,232530,0,0,0,222438,0,0,0,229936,0,0,0,224031,0,0,0,226748,0,0,0,231293,0,0,0,233494,0,0,0,235416,0,0,0,237335,0,0,0,243514,0,0
"Santa Cruz, CA",6087,0,37449,0,0,0,33661,0,0,0,38963,0,0,0,35578,0,0,0,35865,0,0,0,36037,0,0,0,36671,0,0,0,36972,0,0,0,37640,0,0,0,38416,0,0
"Shasta, CA",6089,0,26350,0,0,0,25245,0,0,0,30348,0,0,0,26819,0,0,0,28121,0,0,0,28821,0,0,0,29619,0,0,0,30027,0,0,0,30039,0,0,0,30418,0,0
"Sierra, CA",6091,0,687,0,0,0,782,0,0,0,724,0,0,0,837,0,0,0,766,0,0,0,795,0,0,0,847,0,0,0,847,0,0,0,870,0,0,0,899,0,0
"Siskiyou, CA",6093,0,8319,0,0,0,8224,0,0,0,9187,0,0,0,8607,0,0,0,8711,0,0,0,8634,0,0,0,8778,0,0,0,8946,0,0,0,8910,0,0,0,8552,0,0
"Solano, CA",6095,0,53692,0,0,0,54062,0,0,0,58037,0,0,0,60273,0,0,0,63552,0,0,0,65274,0,0,0,66176,0,0,0,66670,0,0,0,67022,0,0,0,67792,0,0
"Sonoma, CA",6097,0,57076,0,0,0,56808,0,0,0,58161,0,0,0,60147,0,0,0,61499,0,0,0,63280,0,0,0,64854,0,0,0,66182,0,0,0,67233,0,0,0,68661,0,0
"Stanislaus, CA",6099,0,67256,0,0,0,66866,0,0,0,79152,0,0,0,75136,0,0,0,79123,0,0,0,81718,0,0,0,83743,0,0,0,85868,0,0,0,87132,0,0,0,88917,0,0
"Sutter, CA",6101,0,13929,0,0,0,11288,0,0,0,16429,0,0,0,12343,0,0,0,12868,0,0,0,13448,0,0,0,13830,0,0,0,14261,0,0,0,14630,0,0,0,15020,0,0
"Tehama, CA",6103,0,8879,0,0,0,8681,0,0,0,9650,0,0,0,9489,0,0,0,10043,0,0,0,10527,0,0,0,10634,0,0,0,10786,0,0,0,10927,0,0,0,11065,0,0
"Trinity, CA",6105,0,2384,0,0,0,2418,0,0,0,2488,0,0,0,2483,0,0,0,2524,0,0,0,2516,0,0,0,2512,0,0,0,2582,0,0,0,2530,0,0,0,2537,0,0
"Tulare, CA",6107,0,64722,0,0,0,64721,0,0,0,69453,0,0,0,70061,0,0,0,73524,0,0,0,76287,0,0,0,78589,0,0,0,80009,0,0,0,81126,0,0,0,82459,0,0
"Tuolumne, CA",6109,0,6554,0,0,0,6733,0,0,0,7078,0,0,0,7418,0,0,0,7289,0,0,0,7955,0,0,0,8148,0,0,0,8197,0,0,0,8084,0,0,0,8140,0,0
"Ventura, CA",6111,0,108831,0,0,0,109831,0,0,0,113165,0,0,0,111822,0,0,0,113923,0,0,0,116230,0,0,0,117978,0,0,0,118842,0,0,0,120733,0,0,0,124253,0,0
"Yolo, CA",6113,0,19512,0,0,0,19702,0,0,0,22283,0,0,0,21742,0,0,0,22516,0,0,0,23690,0,0,0,23436,0,0,0,23986,0,0,0,24524,0,0,0,25107,0,0
"Yuba, CA",6115,0,10997,0,0,0,11393,0,0,0,11796,0,0,0,12188,0,0,0,12780,0,0,0,13078,0,0,0,13289,0,0,0,13588,0,0,0,13579,0,0,0,13564,0,0
COLORADO,8000,0,555678,0,0,0,560236,0,0,0,560081,0,0,0,562755,0,0,0,574213,0,0,0,593030,0,0,0,612635,0,0,0,625062,0,0,0,640521,0,0,0,656279,0,0
"Adams, CO",8001,0,44002,0,0,0,47460,0,0,0,47244,0,0,0,47496,0,0,0,47701,0,0,0,48733,0,0,0,49815,0,0,0,50924,0,0,0,51794,0,0,0,53174,0,0
"Alamosa, CO",8003,0,2528,0,0,0,2589,0,0,0,2591,0,0,0,2651,0,0,0,2748,0,0,0,2847,0,0,0,2782,0,0,0,2804,0,0,0,2813,0,0,0,2825,0,0
"Arapahoe, CO",8005,0,73883,0,0,0,74140,0,0,0,74295,0,0,0,74811,0,0,0,76901,0,0,0,79775,0,0,0,82037,0,0,0,83788,0,0,0,85357,0,0,0,87041,0,0
"Archuleta, CO",8007,0,1034,0,0,0,1086,0,0,0,1030,0,0,0,1010,0,0,0,1117,0,0,0,1162,0,0,0,1248,0,0,0,1276,0,0,0,1331,0,0,0,1479,0,0
"Baca, CO",8009,0,883,0,0,0,893,0,0,0,880,0,0,0,861,0,0,0,856,0,0,0,851,0,0,0,892,0,0,0,872,0,0,0,928,0,0,0,930,0,0
"Bent, CO",8011,0,1072,0,0,0,1027,0,0,0,938,0,0,0,923,0,0,0,906,0,0,0,986,0,0,0,976,0,0,0,1012,0,0,0,1022,0,0,0,1038,0,0
"Boulder, CO",8013,0,35647,0,0,0,35916,0,0,0,35784,0,0,0,35942,0,0,0,36572,0,0,0,38185,0,0,0,39686,0,0,0,40277,0,0,0,41140,0,0,0,42020,0,0
"Broomfield, CO",8014,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0
"Chaffee, CO",8015,0,2196,0,0,0,2107,0,0,0,2104,0,0,0,2099,0,0,0,2143,0,0,0,2167,0,0,0,2200,0,0,0,2252,0,0,0,2206,0,0,0,2232,0,0
"Cheyenne, CO",8017,0,442,0,0,0,470,0,0,0,510,0,0,0,516,0,0,0,543,0,0,0,506,0,0,0,513,0,0,0,506,0,0,0,511,0,0,0,498,0,0
"Clear Creek, CO",8019,0,1462,0,0,0,1445,0,0,0,1401,0,0,0,1408,0,0,0,1392,0,0,0,1443,0,0,0,1400,0,0,0,1414,0,0,0,1393,0,0,0,1385,0,0
"Conejos, CO",8021,0,1980,0,0,0,2004,0,0,0,1974,0,0,0,1967,0,0,0,1952,0,0,0,1950,0,0,0,1937,0,0,0,1978,0,0,0,2002,0,0,0,2041,0,0
"Costilla, CO",8023,0,703,0,0,0,711,0,0,0,671,0,0,0,688,0,0,0,687,0,0,0,675,0,0,0,672,0,0,0,690,0,0,0,714,0,0,0,744,0,0
"Crowley, CO",8025,0,523,0,0,0,547,0,0,0,558,0,0,0,533,0,0,0,556,0,0,0,583,0,0,0,591,0,0,0,603,0,0,0,614,0,0,0,644,0,0
"Custer, CO",8027,0,309,0,0,0,308,0,0,0,331,0,0,0,319,0,0,0,343,0,0,0,369,0,0,0,346,0,0,0,412,0,0,0,410,0,0,0,425,0,0
"Delta, CO",8029,0,3914,0,0,0,3886,0,0,0,3800,0,0,0,3781,0,0,0,3923,0,0,0,4065,0,0,0,4271,0,0,0,4389,0,0,0,4564,0,0,0,4758,0,0
